Outcome, Magnitude, Theta
0, 2.91654e+22, 0.383421
0, 3.95328e+22, 1.4212
1, 7.15321e+21, 1.52089
0, 3.26734e+22, 0.242809
1, 1.73898e+22, 0.803985
0, 2.93069e+22, 0.9045
1, 1.89929e+22, 0.522016
0, 1.14582e+22, 1.12475
0, 4.87104e+22, 1.39689
0, 1.63876e+22, 1.50094
1, 6.06093e+21, 0.751957
0, 3.39376e+22, 0.385276
0, 4.3135e+22, 0.285745
0, 2.33926e+22, 0.167533
1, 1.08297e+22, 1.20804
0, 4.89357e+22, 0.220173
0, 3.33605e+22, 1.53928
1, 1.78613e+22, 0.574731
1, 1.92929e+22, 0.0710645
0, 8.24482e+21, 1.33561
1, 1.73934e+22, 0.577098
0, 4.78743e+22, 0.618975
0, 3.94873e+22, 0.401505
0, 4.3024e+22, 1.17552
1, 2.49263e+22, 0.225759
0, 4.76041e+22, 0.165932
0, 1.80546e+22, 0.797261
1, 2.55111e+22, 0.189992
0, 2.36507e+22, 1.49674
0, 3.44916e+22, 0.192451
1, 1.52935e+22, 0.151156
1, 1.60113e+22, 0.167684
1, 1.33642e+22, 0.900067
1, 2.42671e+22, 0.219832
0, 3.23403e+22, 0.453963
1, 4.19105e+22, 0.192017
0, 4.65876e+22, 0.431283
0, 4.92513e+22, 0.609721
1, 1.65569e+22, 0.587957
0, 1.62036e+22, 0.911493
0, 4.52957e+22, 0.795157
0, 1.00146e+22, 1.12805
0, 1.5584e+22, 0.661358
0, 4.97624e+22, 0.857253
0, 4.88432e+22, 0.688137
0, 4.12661e+22, 1.17767
0, 4.84383e+22, 0.836692
0, 1.92391e+22, 0.754098
0, 4.30324e+22, 1.42773
0, 4.78638e+22, 0.749484
0, 3.76156e+22, 1.56466
0, 1.35406e+22, 1.07675
1, 7.62855e+21, 0.339117
1, 8.29953e+21, 0.353849
1, 1.64056e+22, 0.681817
0, 4.17417e+22, 0.256675
1, 2.39368e+22, 0.534334
1, 1.58781e+22, 0.646662
0, 3.58412e+22, 1.2987
0, 5.58717e+21, 1.13365
0, 1.29531e+22, 1.45886
0, 1.25012e+22, 1.11334
0, 3.24713e+22, 1.29517
0, 2.63921e+22, 0.892429
0, 4.45782e+22, 0.292997
0, 3.12367e+22, 0.545194
0, 4.38605e+22, 0.635118
1, 2.32087e+22, 0.323247
1, 8.72929e+21, 0.717205
0, 3.47653e+22, 0.860257
1, 8.77353e+21, 0.0779635
0, 1.27061e+22, 0.733681
1, 1.0412e+22, 1.24913
1, 9.81461e+21, 0.887707
0, 1.65185e+22, 1.06794
0, 1.89565e+22, 1.39523
0, 7.33349e+21, 1.03413
0, 3.37549e+22, 0.531909
0, 2.95422e+22, 1.55414
1, 1.35746e+22, 0.482643
0, 4.48545e+22, 0.371273
1, 2.23806e+22, 0.125853
0, 4.33236e+22, 1.03043
0, 3.75242e+22, 0.601914
1, 1.2404e+22, 0.0120043
0, 4.38607e+22, 1.41373
0, 3.80608e+22, 1.36105
0, 1.26378e+22, 1.15006
1, 1.57936e+22, 0.144851
1, 3.59707e+22, 0.10418
0, 1.61203e+22, 0.917748
0, 4.54052e+22, 1.03985
0, 4.28899e+22, 0.020438
0, 4.69852e+22, 0.902266
0, 2.57683e+22, 0.710946
1, 1.86778e+22, 0.296792
0, 2.33114e+22, 0.686864
1, 1.45195e+22, 0.754696
0, 1.82763e+22, 0.709716
1, 1.92847e+22, 0.649336
1, 2.22534e+22, 0.0598013
0, 2.67867e+22, 0.87232
1, 2.46951e+22, 0.170921
1, 3.1873e+22, 0.0552663
0, 4.00068e+22, 0.320412
1, 8.10357e+21, 1.23283
1, 5.14637e+21, 0.146244
0, 3.00344e+22, 0.0243873
0, 1.89396e+22, 1.48996
1, 1.06856e+22, 0.567182
0, 4.08304e+22, 0.722174
0, 1.28061e+22, 0.499499
1, 5.47381e+21, 0.741966
1, 3.13752e+22, 0.0465321
0, 2.83487e+22, 1.56181
0, 2.30235e+22, 1.56555
0, 4.68131e+22, 1.20503
0, 3.4468e+22, 0.578522
0, 9.75284e+21, 1.08682
0, 4.38294e+22, 0.467617
0, 2.77236e+22, 1.05334
0, 3.29725e+22, 0.80328
0, 2.35584e+22, 0.919065
1, 2.47953e+22, 0.412864
0, 3.00361e+22, 1.55568
0, 4.99287e+22, 0.414575
0, 7.12656e+21, 1.41213
1, 1.48367e+22, 0.768315
1, 1.88796e+22, 0.847966
1, 1.43115e+22, 0.240094
0, 1.2464e+22, 1.1879
0, 1.7486e+22, 1.20742
1, 1.86262e+22, 0.661239
1, 2.25159e+22, 0.0945237
0, 3.67141e+22, 1.16333
0, 3.16821e+22, 1.19859
1, 1.92387e+22, 0.192074
1, 2.17697e+22, 0.0553701
0, 2.73122e+22, 1.46831
0, 2.12653e+22, 1.4014
0, 3.20859e+22, 0.196402
0, 2.48324e+22, 1.09018
1, 4.58896e+22, 0.056482
1, 9.43455e+21, 0.759243
0, 3.71394e+22, 0.868828
0, 2.51346e+22, 0.663214
0, 2.71165e+22, 1.32476
0, 8.70864e+21, 0.546794
1, 8.9615e+21, 1.14144
0, 8.15393e+21, 1.32678
0, 3.09426e+22, 1.08435
1, 1.67632e+22, 0.100434
1, 2.11222e+22, 0.725514
1, 1.68605e+22, 0.456275
0, 4.29862e+22, 1.2171
0, 1.88314e+22, 1.49109
0, 3.36907e+22, 0.24762
1, 6.99193e+21, 0.495779
0, 4.41442e+22, 1.06842
0, 4.88609e+22, 1.05729
1, 5.28258e+21, 1.44601
0, 3.30001e+22, 1.46974
0, 2.73426e+22, 1.25713
0, 8.5216e+21, 0.659456
1, 1.42149e+22, 0.123756
0, 2.87771e+22, 0.479596
0, 3.58922e+22, 1.04054
0, 1.5265e+22, 1.29578
1, 3.82525e+22, 0.0100351
0, 4.80603e+22, 0.380836
0, 3.25908e+22, 0.131974
0, 4.16584e+22, 0.325052
0, 3.17572e+22, 0.242505
1, 1.01925e+22, 0.00271271
0, 4.22116e+22, 0.384863
0, 4.6681e+22, 1.50713
0, 4.79834e+22, 0.927853
0, 3.11116e+22, 1.47102
1, 2.36772e+22, 0.746647
0, 2.60707e+22, 0.83238
0, 2.28101e+22, 0.948127
1, 3.16032e+22, 0.161681
1, 1.1424e+22, 0.33805
0, 4.34547e+22, 0.928676
0, 1.45396e+22, 1.48003
1, 3.66469e+22, 0.0739407
0, 3.51091e+22, 0.435916
0, 4.46861e+22, 1.25704
0, 2.17379e+22, 1.35714
1, 7.09166e+21, 0.804618
1, 8.56212e+21, 0.335233
1, 4.5924e+22, 0.149203
1, 2.41972e+22, 0.266444
1, 2.01133e+22, 0.281897
0, 2.94789e+22, 1.21857
1, 1.5787e+22, 0.191071
0, 4.19304e+22, 0.832813
1, 1.66202e+22, 0.414385
0, 3.31968e+22, 1.02473
0, 4.74693e+22, 1.35479
0, 2.21805e+22, 1.21395
0, 1.4107e+22, 1.06926
0, 3.55687e+22, 0.0280907
0, 1.14121e+22, 1.2666
0, 1.66115e+22, 1.03612
1, 1.4026e+22, 0.621373
0, 3.12204e+22, 0.44834
0, 3.86602e+22, 0.373638
0, 4.79203e+22, 1.12527
1, 1.11e+22, 0.313365
1, 1.95471e+22, 0.418439
0, 9.98436e+21, 1.51458
0, 3.32933e+22, 1.01465
1, 7.94796e+21, 1.56903
0, 4.67901e+22, 0.452783
1, 1.44805e+22, 0.0653836
0, 4.94664e+22, 0.331631
0, 4.29976e+22, 0.540588
1, 1.02564e+22, 1.33614
0, 4.48519e+22, 0.575715
1, 2.85361e+22, 0.126286
0, 3.74954e+22, 0.59729
0, 3.73929e+22, 0.480486
1, 8.75308e+21, 0.599994
0, 3.73607e+22, 0.311478
0, 3.93035e+22, 0.757267
1, 7.98329e+21, 0.814164
0, 4.85841e+22, 0.315214
0, 2.65967e+22, 1.02555
1, 5.02346e+21, 0.45327
0, 2.8751e+22, 0.203436
0, 3.95032e+22, 0.437536
0, 1.35655e+22, 1.13581
0, 4.38497e+22, 0.513769
0, 2.17514e+22, 1.1625
0, 3.89882e+22, 0.705407
0, 2.69377e+22, 1.46955
0, 3.94678e+22, 0.73281
0, 1.73554e+22, 1.20408
0, 3.74182e+22, 1.13813
0, 1.61548e+22, 1.25496
0, 3.88579e+22, 0.705219
0, 4.2434e+22, 1.54908
0, 3.64889e+22, 1.46901
0, 6.35795e+21, 0.58846
0, 2.05698e+22, 1.10499
0, 4.48736e+22, 0.547545
1, 1.49033e+22, 0.576253
0, 4.06212e+22, 1.55512
1, 2.86544e+22, 0.0573085
1, 2.06861e+22, 0.162933
1, 2.47808e+22, 0.890862
1, 8.84731e+21, 0.0979259
0, 8.44304e+21, 1.10596
0, 2.36134e+22, 0.988919
0, 4.28998e+22, 1.06202
0, 2.40285e+22, 1.45931
1, 1.72531e+22, 0.603787
0, 3.8363e+22, 1.54582
0, 1.20693e+22, 1.51762
0, 1.85525e+22, 0.466925
1, 4.13642e+22, 0.206395
0, 3.05429e+22, 0.231243
0, 3.13046e+22, 1.01369
1, 3.05777e+22, 0.212128
1, 6.35019e+21, 1.31711
0, 3.57461e+22, 1.31043
0, 1.8531e+22, 0.665631
0, 3.97368e+22, 1.51026
0, 1.80519e+22, 0.62267
0, 3.30085e+22, 1.39996
0, 9.18862e+21, 1.10969
0, 2.60346e+22, 1.56279
0, 2.41166e+22, 1.34598
1, 1.01919e+22, 1.06367
0, 3.76774e+22, 1.39188
0, 2.61461e+22, 0.848476
1, 1.78368e+22, 0.304932
1, 2.08871e+22, 0.2674
0, 5.93445e+21, 1.30224
0, 2.41532e+22, 0.239884
0, 2.30636e+22, 1.09656
1, 1.71097e+22, 0.135098
0, 4.48519e+22, 0.807545
0, 3.02979e+22, 0.227062
1, 8.45126e+21, 0.359234
1, 1.09395e+22, 0.0640408
0, 2.50748e+22, 0.989366
1, 1.52382e+22, 0.765719
0, 4.17834e+22, 0.837689
0, 3.17578e+22, 1.23837
0, 1.08798e+22, 1.35236
0, 4.36911e+22, 1.13793
1, 2.5212e+22, 0.103
0, 4.60607e+22, 1.34423
1, 9.7546e+21, 1.01523
0, 1.16024e+22, 0.770702
0, 4.97311e+22, 1.37649
1, 1.48953e+22, 0.746566
0, 4.33281e+22, 1.22421
0, 4.48203e+22, 1.33686
0, 3.34005e+22, 0.437996
0, 2.73166e+22, 1.13305
1, 1.59555e+22, 0.138399
1, 6.81938e+21, 1.42167
0, 4.72882e+22, 0.443924
0, 1.00417e+22, 1.11936
0, 4.53028e+22, 0.83837
0, 1.0093e+22, 1.27391
0, 4.62054e+22, 1.10976
0, 4.0669e+22, 1.24535
0, 3.46697e+22, 1.54352
0, 2.59922e+22, 0.460412
0, 2.70643e+22, 1.2988
0, 2.8272e+22, 1.04076
0, 4.05004e+22, 1.03038
1, 1.66353e+22, 0.17924
0, 3.97277e+22, 1.49456
0, 4.64661e+22, 1.49035
1, 7.80058e+21, 0.679213
0, 2.13123e+22, 0.516946
0, 3.8268e+22, 0.199081
1, 3.10326e+22, 0.0304182
0, 1.28395e+22, 0.841334
0, 3.60027e+22, 0.683689
0, 2.0239e+22, 0.413324
0, 2.47455e+22, 0.659493
0, 3.99222e+22, 0.128116
0, 3.47931e+22, 0.17764
0, 2.3008e+22, 1.14467
0, 1.55713e+22, 0.811043
0, 4.27411e+22, 0.697948
0, 3.54482e+22, 0.320396
0, 2.4828e+22, 1.38741
0, 3.19534e+22, 1.38866
1, 1.69427e+22, 0.363343
1, 2.62506e+22, 0.172201
0, 3.79321e+22, 0.459378
0, 1.92028e+22, 0.919276
0, 2.85767e+22, 1.02764
0, 3.45738e+22, 0.748381
0, 3.24519e+22, 0.103669
0, 7.55091e+21, 0.840846
0, 3.1724e+22, 1.11916
0, 3.79611e+22, 1.46041
0, 3.5934e+22, 1.50019
0, 1.86622e+22, 0.874805
0, 4.28591e+22, 0.63282
1, 1.26301e+22, 0.374968
0, 4.27338e+22, 0.126269
1, 1.25351e+22, 0.827499
0, 2.33792e+22, 0.724186
0, 1.67835e+22, 1.21444
0, 3.68635e+22, 1.36664
0, 4.67979e+22, 1.07176
0, 4.75907e+22, 0.392583
0, 3.49526e+22, 1.10902
1, 4.6304e+22, 0.19601
0, 4.07118e+22, 1.23451
1, 1.4316e+22, 0.531671
0, 1.91132e+22, 1.0085
1, 1.77345e+22, 0.121519
1, 7.22672e+21, 1.3286
0, 4.15106e+22, 1.56904
0, 3.11615e+22, 0.736342
0, 1.58125e+22, 1.33032
0, 4.71746e+22, 1.38373
0, 4.1097e+22, 0.253145
0, 1.2989e+22, 0.657792
0, 2.25816e+22, 1.12199
0, 4.91385e+22, 1.10911
1, 1.56141e+22, 0.593916
0, 2.81599e+22, 0.612034
0, 4.17304e+22, 0.45049
0, 3.21283e+22, 0.994433
0, 2.40698e+22, 1.16197
0, 3.29884e+22, 1.22292
0, 4.8777e+22, 0.835997
0, 4.89376e+22, 0.655009
0, 1.58212e+22, 1.50165
1, 1.90534e+22, 0.300691
0, 2.51897e+22, 0.848995
0, 4.45923e+22, 0.84363
1, 1.57325e+22, 0.756483
0, 4.41726e+22, 0.869326
0, 1.09875e+22, 1.46533
1, 9.14041e+21, 1.13506
1, 8.14624e+21, 0.614457
0, 3.15156e+22, 1.2975
0, 2.4134e+22, 1.08672
0, 3.46618e+22, 1.38333
0, 4.59812e+22, 0.66296
0, 2.6249e+22, 0.728108
0, 1.64752e+22, 0.291424
1, 7.32818e+21, 0.899868
1, 1.02601e+22, 0.277828
0, 3.02492e+22, 1.32219
0, 1.7544e+22, 1.33912
0, 3.52502e+22, 0.0830041
1, 1.55677e+22, 0.679832
0, 3.16146e+22, 1.14146
0, 4.83471e+22, 0.04918
0, 4.97724e+22, 1.01753
1, 6.80271e+21, 0.936758
1, 7.76809e+21, 0.547516
0, 1.84497e+22, 1.45805
1, 7.37693e+21, 0.0156932
1, 2.72137e+22, 0.158795
0, 4.98301e+22, 1.0282
0, 1.29172e+22, 1.02992
1, 4.32471e+22, 0.145238
0, 4.83446e+22, 1.26227
1, 1.83539e+22, 0.0685795
0, 1.83003e+22, 1.31851
1, 2.74437e+22, 0.442393
1, 2.81472e+22, 0.0693034
1, 7.21175e+21, 0.579659
0, 4.60289e+22, 1.11894
1, 2.87591e+22, 0.002446
0, 4.62678e+22, 0.940878
1, 3.879e+22, 0.0585238
0, 3.90289e+22, 1.37424
1, 1.05452e+22, 0.698931
0, 2.4783e+22, 0.763354
0, 2.91521e+22, 0.825244
0, 2.22803e+22, 1.21299
0, 2.37749e+22, 1.36147
1, 2.09629e+22, 0.180967
0, 1.13198e+22, 0.984896
0, 3.37709e+22, 1.4351
0, 3.88697e+22, 0.401861
0, 3.59357e+22, 0.942529
0, 1.74093e+22, 0.813499
0, 2.58944e+22, 1.35971
0, 4.23793e+22, 0.229677
0, 2.35883e+22, 0.764826
0, 2.63642e+22, 1.38579
0, 3.80421e+22, 1.54317
0, 2.36669e+22, 1.47655
0, 3.6883e+22, 1.03709
0, 2.56614e+22, 1.12827
0, 3.6332e+22, 1.20778
0, 3.61932e+22, 1.47461
1, 1.65056e+22, 0.212783
0, 2.25514e+22, 0.984304
0, 4.85221e+22, 0.755691
1, 1.67772e+22, 0.159296
1, 9.47944e+21, 1.03919
1, 4.62612e+22, 0.148196
1, 6.9512e+21, 0.166895
0, 4.04912e+22, 1.30361
1, 8.07638e+21, 0.942256
0, 2.7205e+22, 1.20065
0, 4.959e+22, 0.450181
1, 9.40464e+21, 0.893246
0, 4.31447e+22, 0.637793
1, 2.02849e+22, 0.172392
0, 2.3475e+22, 0.468185
0, 4.76821e+22, 0.356693
1, 8.3689e+21, 1.28053
1, 5.95575e+21, 0.0819035
0, 1.54281e+22, 0.735228
0, 2.6548e+22, 0.408362
0, 3.56299e+22, 1.32339
1, 1.01587e+22, 0.616084
0, 2.48325e+22, 1.26824
0, 3.76829e+22, 1.54492
0, 2.36757e+22, 0.866267
0, 3.66092e+22, 1.32331
1, 1.07463e+22, 0.472245
0, 4.17063e+22, 0.40698
0, 2.74191e+22, 0.806933
0, 1.42921e+22, 1.53295
0, 3.57534e+22, 0.388924
0, 3.95314e+22, 0.331099
1, 1.46532e+22, 1.49513
0, 3.46093e+22, 1.45961
0, 2.48638e+22, 0.797267
0, 3.76711e+22, 0.503025
0, 3.56456e+22, 1.2579
0, 4.97852e+22, 1.35833
1, 1.52622e+22, 0.855247
1, 1.37812e+22, 0.68268
1, 4.55251e+22, 0.0686664
0, 1.63541e+22, 0.747484
0, 4.61169e+22, 1.56388
0, 1.21137e+22, 1.50171
0, 4.76189e+22, 0.94377
1, 1.08959e+22, 0.31833
0, 8.06864e+21, 0.882915
0, 3.34517e+22, 0.912561
0, 2.83503e+22, 0.719002
0, 2.72829e+22, 1.54891
0, 4.08089e+22, 1.04701
0, 4.24979e+22, 1.52465
0, 1.79774e+22, 0.609975
0, 2.86927e+22, 0.111063
0, 3.07223e+22, 0.375149
0, 2.96495e+22, 0.984854
0, 3.54569e+22, 0.262262
1, 2.23509e+22, 0.6146
1, 9.37309e+21, 0.0273735
0, 3.96266e+22, 0.566813
1, 5.19251e+21, 0.257777
0, 4.8647e+22, 1.45842
0, 4.35315e+22, 0.658537
0, 3.30551e+22, 0.983308
0, 3.50114e+22, 0.444047
1, 1.43919e+22, 0.0211769
0, 3.88745e+22, 1.33692
0, 2.9081e+22, 1.2878
0, 3.84361e+22, 1.5461
0, 2.55309e+22, 0.727831
0, 2.6408e+22, 0.420769
0, 3.83825e+22, 1.37629
1, 1.14204e+22, 0.0555868
0, 4.73657e+22, 0.174766
0, 2.35733e+22, 0.398846
1, 5.05804e+21, 0.211084
1, 1.55046e+22, 0.0706535
0, 4.75227e+22, 0.149858
0, 4.90427e+22, 0.384535
1, 2.41306e+22, 0.0450657
0, 3.75583e+22, 1.43181
0, 5.93996e+21, 1.22589
1, 2.56093e+22, 0.174728
1, 1.83961e+22, 0.0243375
0, 1.60337e+22, 0.778292
0, 3.40509e+22, 0.436222
0, 3.06069e+22, 0.0436419
1, 4.94938e+22, 0.101847
0, 2.96947e+22, 0.185673
0, 4.88217e+22, 0.369222
0, 4.48938e+22, 0.325929
1, 7.03736e+21, 0.457235
0, 2.97579e+22, 1.2043
1, 1.29875e+22, 1.2605
0, 3.37111e+22, 1.33134
1, 1.05514e+22, 0.0469632
1, 8.65498e+21, 1.04124
0, 3.39935e+22, 1.20565
0, 4.75581e+22, 0.735726
0, 2.93796e+22, 0.787184
0, 4.31086e+22, 1.01584
0, 4.42239e+22, 0.401168
1, 1.04244e+22, 1.23258
1, 4.00025e+22, 0.21127
0, 2.40595e+22, 0.00489399
1, 9.15545e+21, 0.438049
0, 2.99487e+22, 0.246778
0, 4.74276e+22, 0.760249
1, 9.99992e+21, 1.44624
0, 2.26126e+22, 1.04778
0, 3.20988e+22, 0.135931
1, 2.33539e+22, 0.359919
0, 3.35784e+22, 1.19407
0, 4.45344e+22, 0.91578
1, 1.14254e+22, 1.07373
1, 8.46958e+21, 0.176467
0, 1.46798e+22, 0.613867
0, 1.50745e+22, 0.802736
0, 4.95377e+22, 0.60963
1, 1.40825e+22, 0.193356
0, 2.29857e+22, 0.715855
1, 1.81827e+22, 0.197264
1, 1.73157e+22, 0.599465
1, 1.86621e+22, 0.189733
1, 1.21388e+22, 0.548532
1, 8.20749e+21, 0.508518
0, 3.73191e+22, 0.969808
0, 2.83617e+22, 1.4084
1, 1.92305e+22, 0.337687
0, 2.56527e+22, 0.445324
0, 3.30548e+22, 1.4955
1, 6.79478e+21, 0.642758
0, 3.76358e+22, 1.51679
0, 1.01884e+22, 1.35087
1, 3.11584e+22, 0.097123
0, 2.932e+22, 0.866688
1, 6.42704e+21, 1.04605
0, 3.55365e+22, 0.380472
0, 3.98157e+22, 1.26663
0, 3.87326e+22, 1.23518
0, 2.52093e+22, 1.21775
0, 3.70174e+22, 1.55938
0, 4.49843e+22, 0.212315
0, 1.24803e+22, 1.12868
1, 2.08883e+22, 0.294787
0, 1.80813e+22, 1.24836
0, 2.4392e+22, 0.243135
1, 1.17114e+22, 1.28751
0, 1.6445e+22, 0.834101
0, 4.25136e+22, 1.01094
0, 3.71201e+22, 0.0895765
0, 2.80625e+22, 1.19578
0, 4.7624e+22, 0.220629
0, 2.71516e+22, 0.0354961
0, 8.44825e+21, 1.31276
0, 3.37734e+22, 0.478878
1, 3.9313e+22, 0.0729151
0, 2.65125e+22, 1.23894
0, 9.66557e+21, 0.657905
0, 4.31239e+22, 0.256614
1, 2.22299e+22, 0.271889
0, 2.19641e+22, 0.638607
0, 2.52423e+22, 0.395019
0, 3.01476e+22, 0.702697
0, 3.13992e+22, 1.50391
0, 4.27854e+22, 0.581241
1, 8.42806e+21, 0.784579
0, 4.20703e+22, 0.987264
0, 2.76678e+22, 0.96906
0, 3.29309e+22, 1.14535
1, 1.90776e+22, 0.0877815
0, 2.90408e+22, 0.702087
0, 3.08653e+22, 1.32405
0, 2.39348e+22, 0.425045
0, 4.43637e+22, 0.144006
1, 1.45574e+22, 0.157102
1, 1.93419e+22, 0.0465798
0, 1.32074e+22, 1.26278
0, 2.58121e+22, 0.758305
0, 3.45844e+22, 0.527468
1, 2.81068e+22, 0.2987
0, 4.05733e+22, 1.46319
0, 3.29728e+22, 1.51142
1, 2.45017e+22, 0.0847372
1, 7.72755e+21, 0.639803
0, 4.31893e+22, 1.22831
0, 1.16677e+22, 0.900835
0, 3.76451e+22, 0.707359
0, 7.52148e+21, 1.19597
0, 1.14295e+22, 1.17368
0, 4.9384e+22, 1.52249
1, 4.5326e+22, 0.0598923
0, 2.23639e+22, 0.225
0, 2.78705e+22, 1.17552
0, 3.97629e+22, 1.07681
0, 3.1296e+22, 0.302254
1, 1.69859e+22, 0.417177
0, 3.87778e+22, 1.41363
0, 2.55095e+22, 1.53715
0, 2.14167e+22, 1.34832
1, 2.39286e+22, 0.818438
1, 9.85324e+21, 0.0884178
0, 4.08233e+22, 1.4477
0, 4.927e+22, 0.967706
0, 2.79729e+22, 1.27709
1, 5.72458e+21, 0.503732
0, 3.06361e+22, 1.11795
0, 4.03543e+22, 1.55189
0, 4.43332e+22, 0.276013
1, 1.07521e+22, 0.806616
1, 1.22198e+22, 0.372254
0, 2.35624e+22, 0.51016
0, 2.1322e+22, 1.05103
0, 1.09092e+22, 1.47726
0, 1.30791e+22, 1.00392
1, 1.92578e+22, 0.713779
0, 4.97075e+22, 0.285389
0, 3.3212e+22, 0.210735
1, 2.31028e+22, 0.480258
1, 2.18476e+22, 0.538835
1, 1.98492e+22, 0.112568
1, 1.0764e+22, 0.0539128
0, 4.90445e+22, 1.29519
0, 3.9555e+22, 0.550563
0, 2.73677e+22, 1.04163
0, 4.59217e+22, 1.24839
0, 2.96648e+22, 1.23398
0, 3.49258e+22, 1.1081
0, 2.09275e+22, 1.02049
0, 4.73905e+22, 1.31963
1, 1.79373e+22, 0.278573
1, 6.32207e+21, 0.794038
0, 4.02301e+22, 0.519679
1, 7.08526e+21, 0.589867
0, 4.21158e+22, 0.635831
0, 2.08169e+22, 0.366355
1, 2.58543e+22, 0.270867
1, 2.18827e+22, 0.312491
0, 2.95042e+22, 0.387795
1, 1.52542e+22, 0.666408
0, 4.27037e+22, 1.53662
0, 4.92634e+22, 0.640206
0, 4.996e+22, 0.796182
1, 2.52211e+22, 0.257761
1, 9.03352e+21, 0.622163
0, 2.99378e+22, 0.695756
1, 2.34017e+22, 0.326804
0, 2.91989e+22, 1.34695
0, 2.33375e+22, 0.351032
0, 4.26182e+22, 0.627985
0, 2.32257e+22, 1.19057
0, 4.54848e+22, 1.53682
1, 1.96747e+22, 0.604486
0, 4.72234e+22, 0.827725
0, 1.22592e+22, 1.17095
0, 3.78523e+22, 0.2822
0, 8.63447e+21, 1.4242
0, 3.80787e+22, 1.04171
1, 8.48417e+21, 0.264148
0, 3.12463e+22, 1.38442
1, 9.87134e+21, 0.160335
0, 3.83944e+22, 1.3377
1, 7.90265e+21, 0.581248
0, 4.88707e+22, 0.25185
1, 5.45139e+21, 0.187102
1, 5.0187e+21, 1.06161
0, 3.71318e+22, 1.50604
0, 2.68978e+22, 1.24716
0, 1.51796e+22, 1.33987
0, 1.60122e+22, 0.655945
1, 3.71434e+22, 0.256744
1, 3.30969e+22, 0.158642
0, 3.96728e+22, 0.0422033
0, 3.02374e+22, 1.13874
0, 2.60979e+22, 0.969744
0, 2.2849e+22, 0.657521
0, 4.13997e+22, 0.817067
0, 2.82732e+22, 0.500987
0, 4.87107e+22, 0.110797
1, 1.76131e+22, 0.0266695
0, 2.79955e+22, 1.37417
1, 2.11921e+22, 0.600845
0, 2.582e+22, 0.585456
0, 4.56537e+22, 0.987699
0, 2.41019e+22, 1.0956
0, 3.70168e+22, 0.423936
1, 3.76222e+22, 0.093173
1, 2.64298e+22, 0.244739
0, 2.06688e+22, 1.32294
1, 1.75687e+22, 0.0700854
0, 2.52086e+22, 1.55028
0, 3.32966e+22, 1.52274
0, 2.0211e+22, 1.26008
0, 2.58977e+22, 0.295933
1, 2.17427e+22, 0.747137
0, 4.28835e+22, 1.53844
0, 3.4386e+22, 0.150145
0, 3.70797e+22, 1.2051
0, 3.0968e+22, 0.0545577
0, 2.1077e+22, 0.492673
0, 2.86531e+22, 0.591925
0, 2.17238e+22, 1.12894
1, 6.85792e+21, 0.522298
1, 3.426e+22, 0.0347809
0, 2.20712e+22, 0.431603
0, 4.73143e+22, 0.564502
0, 3.83475e+22, 0.937796
0, 4.48127e+22, 0.284926
1, 1.98164e+22, 0.473948
0, 4.90546e+22, 0.72671
1, 2.11878e+22, 0.302412
0, 7.34543e+21, 0.959216
0, 4.10093e+22, 0.671029
0, 4.75022e+22, 1.13344
1, 2.95212e+22, 0.0905656
0, 1.54196e+22, 1.47637
1, 1.04618e+22, 0.76596
0, 2.02644e+22, 1.00329
0, 2.07348e+22, 0.596365
0, 3.84614e+22, 1.04927
1, 6.08626e+21, 0.837933
0, 4.05289e+22, 1.19755
1, 2.67518e+22, 0.213627
0, 1.98921e+22, 1.40167
0, 1.30241e+22, 0.91826
1, 2.68409e+22, 0.0308759
0, 4.34308e+22, 0.926387
0, 3.71349e+22, 0.1975
0, 1.68719e+22, 1.53323
0, 2.66414e+22, 1.41874
0, 3.01373e+22, 0.531821
0, 4.4857e+22, 1.54015
0, 4.9929e+22, 1.52724
1, 2.1444e+22, 0.534581
0, 9.98081e+21, 1.27679
0, 4.53647e+22, 0.157109
0, 4.40468e+22, 0.532566
0, 2.87025e+22, 1.21832
0, 2.28604e+22, 0.852419
0, 4.54765e+22, 0.404617
1, 1.62971e+22, 0.148498
1, 1.61728e+22, 0.580816
0, 1.73727e+22, 1.06901
0, 2.82091e+22, 1.55914
0, 4.7364e+22, 1.50457
0, 3.79319e+22, 1.24541
0, 4.16837e+22, 0.863523
0, 3.20392e+22, 0.259578
0, 3.37125e+22, 0.362514
0, 3.70465e+22, 1.04427
0, 3.02599e+22, 0.935742
0, 1.36364e+22, 1.43249
0, 2.33703e+22, 1.1979
0, 2.63193e+22, 0.391214
1, 3.94464e+22, 0.0310693
0, 1.94447e+22, 1.12479
0, 4.71536e+22, 0.310832
0, 2.89232e+22, 1.12489
0, 1.38056e+22, 0.776584
0, 2.18704e+22, 0.0854407
0, 3.89435e+22, 0.339836
0, 5.19091e+21, 1.27798
0, 1.6797e+22, 1.53784
0, 3.49637e+22, 0.769669
0, 1.39656e+22, 1.10812
1, 1.79273e+22, 0.083252
1, 9.98484e+21, 0.0669921
1, 2.6739e+22, 0.0852697
1, 3.34083e+22, 0.113628
0, 1.44614e+22, 0.93505
0, 1.37944e+22, 0.979734
0, 3.84316e+22, 1.466
0, 4.39395e+22, 1.11884
0, 1.87463e+22, 1.33365
0, 2.74788e+22, 1.00308
0, 3.3401e+22, 0.233953
0, 4.83656e+22, 1.45687
