Outcome, Magnitude, Theta
0, 5.57169e+16, 1.28368
0, 5.72908e+16, 0.403476
0, 6.7159e+16, 0.436818
0, 2.44903e+16, 1.3683
0, 9.84938e+16, 0.535051
1, 1.4434e+16, 0.384673
1, 1.15956e+15, 1.07775
0, 6.48055e+16, 0.24297
1, 1.99217e+16, 0.104092
1, 1.69649e+16, 0.945709
0, 8.05976e+16, 0.822089
1, 1.43565e+16, 0.987918
0, 5.29449e+16, 1.47229
1, 4.22325e+16, 0.158238
0, 5.12292e+16, 0.288353
0, 6.12809e+16, 0.648851
0, 2.93192e+16, 1.23241
0, 3.531e+16, 0.728582
0, 5.08917e+16, 0.580557
1, 1.10214e+15, 0.910981
0, 8.56675e+16, 1.32144
0, 9.3756e+16, 0.458975
1, 1.05891e+16, 0.445486
0, 9.13438e+16, 0.925185
0, 5.88992e+16, 1.49586
0, 7.15251e+16, 0.189069
0, 6.24437e+16, 1.03944
1, 5.01178e+16, 0.122425
0, 5.00752e+16, 0.763921
0, 9.81434e+16, 1.14371
1, 8.77946e+16, 0.0463783
0, 8.35462e+16, 0.443057
0, 4.92328e+16, 0.40852
1, 2.26171e+16, 0.156763
0, 6.72273e+16, 1.54116
1, 8.93655e+15, 1.24578
1, 1.57409e+16, 0.351817
0, 6.58578e+16, 1.25467
1, 8.29169e+15, 1.33064
1, 2.70745e+16, 0.864171
1, 8.13515e+15, 0.906591
0, 6.83236e+16, 0.675888
1, 8.80172e+16, 0.166991
0, 4.90178e+16, 0.0932383
0, 8.36391e+16, 0.881182
0, 2.58599e+16, 1.28026
0, 3.58862e+16, 1.19671
1, 1.46127e+16, 0.250206
0, 7.56933e+16, 1.55727
0, 7.51546e+16, 0.628884
0, 7.87691e+16, 0.689004
0, 6.60165e+16, 0.820781
0, 5.11836e+16, 0.783803
0, 9.02288e+16, 1.56425
0, 4.44413e+16, 1.05168
0, 2.15805e+16, 0.6105
0, 8.20787e+16, 0.872575
0, 9.81233e+16, 0.237209
1, 1.40317e+16, 0.0561379
0, 5.94132e+16, 1.16382
1, 3.41282e+16, 0.37275
0, 5.28174e+16, 1.0598
0, 6.40032e+16, 0.757923
0, 5.11061e+16, 1.19272
1, 2.42753e+16, 0.238622
0, 3.72821e+16, 0.680343
1, 8.18959e+15, 0.122838
1, 1.59022e+15, 1.3826
0, 9.35191e+16, 0.18956
0, 6.83934e+16, 0.457714
0, 6.83301e+16, 0.705045
0, 4.8749e+16, 0.358008
0, 6.89231e+16, 0.626776
1, 3.5935e+16, 0.617365
1, 4.68888e+16, 0.289127
0, 1.04765e+16, 1.03286
1, 1.89082e+16, 0.287382
0, 4.97934e+16, 1.46507
0, 3.14129e+16, 1.36721
0, 4.87454e+16, 1.01674
0, 3.14795e+16, 1.26025
1, 6.05599e+16, 0.0289409
0, 4.17578e+16, 1.01997
1, 2.39794e+16, 0.308959
0, 4.21899e+16, 0.848389
0, 9.79615e+16, 0.99798
0, 9.56653e+16, 1.52084
0, 2.80498e+16, 0.928881
0, 3.077e+16, 1.32412
1, 2.74893e+16, 0.574213
0, 8.85552e+16, 0.110054
0, 6.07337e+16, 0.143635
1, 3.27403e+15, 0.76567
0, 4.79604e+16, 0.250492
1, 2.63561e+16, 0.470207
1, 1.29481e+16, 0.0868757
0, 9.71394e+16, 0.959078
0, 8.77792e+16, 1.53013
1, 1.49208e+16, 1.52679
0, 4.20744e+16, 1.28405
0, 4.38362e+16, 1.49006
0, 3.8252e+16, 1.18372
0, 4.63075e+16, 0.996177
0, 6.50133e+16, 0.161217
0, 1.18961e+16, 1.18762
0, 4.30702e+16, 1.38796
1, 3.58999e+15, 1.05992
0, 8.69025e+16, 1.51311
0, 5.28099e+16, 0.701959
0, 8.87058e+16, 1.32183
0, 5.30778e+16, 0.495498
0, 9.87152e+16, 0.472878
0, 6.56145e+16, 1.25395
0, 6.9376e+15, 1.5677
0, 7.6915e+16, 0.295698
0, 4.88716e+16, 0.549739
0, 8.2025e+16, 0.198518
0, 3.62689e+16, 1.29739
0, 1.99915e+16, 1.51476
0, 9.02569e+16, 0.962918
0, 7.49319e+16, 0.314212
0, 9.87736e+16, 1.31094
0, 6.23731e+16, 1.34648
0, 8.25983e+16, 1.40384
0, 5.0177e+16, 1.25079
1, 2.38937e+16, 0.532026
0, 4.59194e+16, 1.12665
0, 8.49897e+16, 0.7868
1, 1.33865e+16, 0.798168
0, 7.99163e+16, 1.32436
1, 2.0055e+16, 0.0437724
0, 8.65499e+16, 0.868111
0, 2.10216e+16, 0.865899
0, 8.29583e+16, 0.228145
0, 5.75051e+16, 1.16536
1, 7.89164e+15, 0.992386
1, 1.1671e+16, 0.0964897
1, 1.70622e+16, 0.838036
0, 8.95326e+16, 1.30066
1, 2.7158e+16, 0.0741332
0, 9.19857e+16, 1.46225
0, 6.14903e+16, 0.905882
0, 9.43886e+16, 1.55816
0, 6.18497e+16, 0.428071
1, 4.73235e+16, 0.259455
0, 2.37086e+16, 1.53674
0, 5.89564e+16, 1.22485
1, 5.13439e+16, 0.300867
0, 7.6994e+16, 0.317322
0, 6.79204e+16, 0.990055
0, 7.46976e+16, 0.333995
0, 1.8379e+16, 1.46064
0, 8.74561e+16, 1.18425
1, 2.50786e+16, 0.225758
0, 8.56841e+16, 0.606034
1, 4.22285e+15, 0.310527
0, 8.49805e+16, 0.012323
0, 3.01466e+16, 1.09472
0, 2.06597e+16, 0.623454
0, 7.41889e+16, 1.0958
1, 1.35456e+16, 0.996984
0, 6.42375e+16, 1.19931
0, 8.7063e+16, 0.582873
1, 3.95235e+16, 0.0899364
0, 6.54487e+16, 1.41124
0, 5.23033e+16, 1.45096
1, 4.20126e+15, 0.563645
1, 4.08723e+15, 0.31664
0, 4.85002e+16, 1.43369
0, 9.37169e+16, 0.328347
0, 3.41652e+16, 0.38511
0, 5.68392e+16, 0.301123
0, 8.98156e+16, 1.21579
0, 5.66129e+16, 1.19306
0, 9.2914e+16, 1.20775
0, 2.78625e+16, 0.956116
0, 7.31375e+16, 1.48391
0, 6.82763e+16, 1.44594
0, 8.76346e+16, 1.10504
0, 2.91008e+16, 1.00139
1, 1.30343e+16, 0.622804
1, 5.87953e+15, 0.220622
0, 1.42932e+16, 1.50413
0, 5.8057e+16, 1.35695
0, 7.06725e+16, 0.588829
1, 2.69923e+16, 0.571737
0, 6.75515e+16, 0.473712
0, 7.96349e+16, 1.51174
1, 1.87686e+16, 0.309722
0, 3.5291e+16, 0.997967
1, 7.03971e+16, 0.0417487
0, 4.4604e+16, 0.675463
0, 8.77896e+16, 0.580291
0, 9.50225e+16, 0.448635
0, 5.92885e+16, 0.693805
0, 2.49579e+16, 0.859912
0, 6.46177e+16, 0.401561
1, 8.06525e+16, 0.066592
1, 1.95425e+16, 0.47486
0, 7.90052e+16, 1.31829
1, 2.31027e+16, 0.191876
0, 5.37303e+16, 0.353345
0, 9.04482e+16, 1.16174
0, 6.82015e+16, 0.542606
0, 2.2781e+16, 1.05821
0, 1.69282e+16, 1.34106
0, 9.54646e+16, 0.906282
0, 6.54469e+16, 0.300713
0, 8.16216e+16, 0.171301
0, 7.44358e+16, 0.400859
0, 3.4159e+16, 0.669739
1, 4.87461e+15, 0.106284
0, 9.63242e+16, 0.312725
0, 4.43322e+16, 1.30771
0, 3.24404e+16, 0.345887
0, 5.93051e+16, 0.776426
0, 5.87405e+16, 0.5205
0, 8.70296e+16, 0.44376
0, 9.05384e+16, 1.28048
0, 8.49165e+16, 0.340313
0, 2.73518e+16, 1.52794
0, 3.90068e+16, 0.460855
0, 3.65938e+16, 1.20739
0, 2.14917e+16, 1.55186
0, 9.77454e+16, 0.119978
1, 2.20705e+16, 0.472473
0, 2.91699e+16, 1.2712
0, 8.21308e+16, 0.138082
0, 3.07039e+16, 1.04212
1, 1.20981e+16, 0.356619
1, 1.82065e+16, 0.41984
1, 4.09955e+15, 1.14605
1, 9.07881e+15, 1.07424
0, 9.28675e+16, 1.26529
1, 8.47674e+16, 0.170996
0, 7.80358e+16, 1.16715
0, 5.59445e+16, 0.570419
1, 4.22684e+16, 0.166539
0, 2.2316e+16, 1.5621
1, 9.75527e+16, 0.0522543
0, 7.08828e+16, 0.462162
0, 5.66885e+16, 0.358353
0, 4.69265e+16, 0.753084
0, 6.75457e+16, 0.961161
0, 7.73152e+16, 0.897444
1, 7.23349e+16, 0.117233
0, 6.97899e+16, 0.97407
0, 4.84716e+16, 0.697335
0, 2.9447e+16, 1.3229
0, 8.71875e+16, 0.558262
0, 8.57572e+16, 0.849171
0, 8.5837e+16, 1.34407
1, 6.65908e+16, 0.0163248
0, 5.19359e+16, 1.53669
0, 7.59632e+16, 1.26944
1, 4.1244e+16, 0.343767
0, 6.35444e+16, 0.156391
0, 9.11172e+16, 0.895283
0, 4.89419e+16, 0.568121
0, 9.3244e+16, 1.316
0, 8.78119e+16, 0.509313
0, 3.38229e+16, 1.5305
0, 1.09434e+16, 1.22858
0, 3.87838e+16, 0.897486
1, 3.95201e+16, 0.535325
0, 9.76321e+16, 0.651121
0, 9.34857e+16, 0.801045
0, 3.40043e+16, 0.618694
0, 4.02746e+16, 0.421599
0, 4.23274e+16, 1.54329
0, 5.17137e+16, 0.813734
0, 2.14974e+16, 1.40572
0, 8.82364e+16, 0.958569
0, 7.06986e+16, 1.52262
0, 9.59589e+16, 0.7575
0, 9.64744e+16, 0.938068
0, 7.57806e+16, 0.494604
1, 1.91707e+16, 1.34071
0, 3.92349e+16, 0.903273
1, 1.37515e+16, 1.52426
1, 7.42733e+16, 0.0580914
0, 7.51322e+16, 0.696068
0, 6.64237e+16, 1.2529
1, 2.94011e+16, 0.20584
0, 9.6737e+16, 0.841631
0, 7.41194e+16, 0.902751
0, 4.70342e+16, 1.20506
0, 9.77775e+15, 1.4178
0, 5.3998e+16, 0.810278
0, 3.16476e+16, 1.15732
1, 5.16078e+15, 0.0761275
0, 8.90476e+16, 1.30229
0, 7.37339e+16, 1.56804
0, 3.9274e+16, 1.26771
1, 2.98347e+16, 0.146271
1, 1.81428e+16, 0.0652598
1, 7.48127e+15, 0.66751
0, 5.56623e+16, 1.44834
0, 4.90377e+15, 1.38314
0, 6.85646e+16, 0.0186286
1, 5.81201e+16, 0.103869
1, 4.4632e+16, 0.0320337
0, 6.47421e+16, 0.479215
0, 8.4373e+16, 0.267518
1, 1.14753e+16, 1.01392
1, 2.49509e+15, 0.540328
1, 3.44674e+16, 0.802257
0, 9.56829e+16, 1.25726
1, 9.19803e+15, 1.11311
0, 4.64377e+16, 1.0737
0, 3.92881e+16, 0.252324
0, 8.84797e+16, 0.389317
1, 1.76847e+16, 0.348193
0, 8.75466e+16, 1.34997
0, 3.50464e+16, 0.894322
0, 6.08787e+16, 0.657814
0, 3.48517e+16, 0.581927
0, 4.55024e+16, 0.666061
0, 8.76429e+16, 0.895027
1, 2.53979e+15, 1.52434
0, 6.34628e+16, 0.590127
0, 7.15901e+16, 1.11049
0, 4.7011e+16, 0.526781
1, 3.81283e+16, 0.0574687
0, 7.23845e+16, 1.38159
0, 4.90323e+16, 0.554937
0, 5.61915e+16, 1.23182
0, 8.15201e+16, 0.202685
0, 4.32921e+16, 1.52823
1, 6.95879e+16, 0.103914
0, 4.65958e+16, 0.445625
0, 8.15517e+16, 0.555057
1, 9.35552e+16, 0.211849
0, 9.96531e+16, 0.966885
0, 7.3438e+16, 0.223929
0, 4.78883e+16, 1.40756
0, 6.23642e+16, 1.24232
0, 5.72352e+16, 0.603972
0, 3.73835e+16, 1.33433
1, 9.47088e+15, 1.49847
0, 2.31592e+16, 0.935208
0, 7.94316e+16, 0.894564
0, 7.88483e+16, 0.947201
1, 8.46172e+16, 0.169823
0, 7.91257e+16, 1.01911
0, 5.59402e+16, 0.343658
0, 9.74142e+16, 1.34953
0, 6.40749e+16, 1.54045
0, 8.74918e+16, 0.433219
1, 1.19845e+16, 0.474664
1, 4.64744e+15, 1.31764
0, 8.91802e+15, 0.99944
0, 5.27209e+16, 1.53527
0, 7.15259e+16, 0.318691
0, 5.96108e+16, 0.486382
0, 7.61845e+16, 1.09794
1, 1.91672e+15, 0.517805
0, 6.71168e+16, 0.933823
0, 6.73192e+16, 1.3872
1, 3.15108e+16, 0.752492
0, 3.67893e+16, 0.795534
0, 9.2622e+16, 0.659831
1, 4.47506e+16, 0.0741452
0, 8.56029e+16, 0.425719
0, 4.46143e+16, 1.20699
1, 7.76345e+15, 1.38365
0, 3.94397e+16, 0.181366
1, 1.89757e+15, 0.918253
1, 1.06218e+15, 0.984422
1, 4.61021e+16, 0.192227
1, 6.48191e+15, 1.40019
0, 7.28327e+16, 0.485625
1, 7.92177e+15, 1.35742
0, 4.91174e+16, 1.26118
0, 4.12492e+16, 1.42197
0, 9.97051e+16, 0.201728
0, 5.73365e+16, 1.45801
0, 4.5553e+16, 0.257723
1, 6.67752e+16, 0.128424
0, 8.51101e+16, 0.283308
0, 7.77757e+16, 0.738985
0, 3.68974e+16, 0.698986
1, 6.86639e+15, 0.192069
1, 9.79395e+15, 1.23298
0, 6.12452e+16, 1.08426
1, 3.5668e+15, 0.486535
0, 4.64538e+16, 1.50116
0, 1.02136e+16, 1.07057
0, 5.41677e+16, 0.659746
0, 6.24811e+16, 1.50529
0, 6.49107e+16, 0.319051
0, 5.82546e+16, 0.143645
0, 2.45389e+16, 1.56037
0, 7.76507e+16, 0.53805
1, 2.97046e+16, 0.598793
0, 3.31326e+16, 1.29659
0, 1.61897e+16, 1.38664
0, 5.07408e+16, 0.959476
1, 4.40874e+15, 1.33559
0, 3.98474e+16, 0.890539
1, 1.31672e+15, 0.41481
0, 9.33331e+16, 0.85461
1, 3.39497e+15, 0.216808
0, 7.3098e+16, 1.52814
1, 2.27726e+16, 0.0106015
0, 7.62371e+16, 0.193768
0, 6.96211e+16, 0.681469
0, 8.06051e+16, 0.717352
1, 1.13235e+15, 1.48389
0, 3.70637e+16, 0.822481
1, 6.0626e+15, 1.25188
0, 5.69509e+16, 0.252277
0, 4.52022e+16, 1.36694
0, 4.50895e+16, 1.27517
0, 8.92943e+16, 1.24245
0, 7.77474e+16, 0.442896
0, 8.05891e+16, 1.50433
0, 4.8728e+16, 0.773813
0, 3.57831e+16, 1.2246
0, 4.30974e+16, 0.569143
1, 3.47077e+16, 0.416981
1, 3.17067e+16, 0.526992
1, 9.71918e+15, 0.6684
0, 7.55473e+16, 0.302023
0, 6.06264e+16, 0.766909
0, 5.89147e+16, 1.39798
0, 4.44291e+16, 0.551203
0, 4.74566e+16, 0.373532
0, 5.36051e+16, 0.390838
1, 2.58557e+16, 0.0629479
0, 7.54344e+16, 0.969917
1, 3.39257e+15, 0.989115
0, 8.18253e+16, 0.924791
1, 1.10724e+16, 0.868846
0, 3.74683e+16, 0.244379
0, 8.84779e+16, 0.407253
1, 3.94427e+16, 0.0262759
0, 1.08021e+16, 0.979169
0, 3.96413e+16, 0.895716
0, 9.69304e+16, 0.203014
0, 5.13637e+16, 0.976355
0, 2.6405e+16, 1.42227
0, 7.16564e+16, 0.114973
0, 5.61332e+16, 1.0631
0, 2.58553e+16, 0.369882
0, 7.92289e+16, 1.06497
0, 8.30124e+16, 1.03185
0, 9.51014e+16, 1.23573
0, 8.94127e+16, 1.32728
0, 4.53051e+16, 1.55795
0, 4.86682e+16, 0.566786
0, 9.32475e+16, 1.4429
0, 3.43783e+16, 0.680807
1, 7.5668e+15, 0.717216
0, 5.68586e+16, 1.41953
0, 4.16899e+16, 1.10178
0, 9.75008e+16, 0.456791
0, 1.63135e+16, 1.38746
0, 6.34738e+16, 0.0845939
1, 4.56822e+15, 1.1283
0, 1.28584e+16, 0.867315
1, 4.12509e+16, 0.235323
0, 7.3598e+15, 1.4582
0, 3.89418e+16, 0.952667
0, 8.4102e+16, 0.405683
0, 7.59732e+16, 1.06113
0, 9.04784e+16, 0.109331
0, 8.91117e+16, 0.888762
0, 6.63605e+16, 0.536355
1, 3.57018e+16, 0.596935
0, 6.07694e+16, 0.367518
0, 8.94594e+16, 1.10423
0, 9.57799e+16, 1.26377
1, 1.88145e+16, 0.320062
0, 3.97345e+16, 0.54353
0, 4.71708e+16, 0.218693
0, 5.2932e+16, 1.52014
0, 4.62034e+16, 0.798708
1, 3.94276e+15, 0.71046
0, 4.24251e+16, 0.654654
0, 3.862e+16, 1.5344
0, 4.84221e+16, 0.314858
0, 5.68138e+16, 0.153684
0, 7.20293e+16, 0.96709
0, 8.08498e+16, 1.082
0, 9.92797e+16, 1.17438
0, 8.60235e+16, 0.50591
0, 9.77098e+16, 0.172454
0, 9.87996e+16, 0.352091
1, 9.29298e+15, 0.145559
0, 1.57937e+16, 1.19207
0, 7.94653e+16, 0.150862
0, 7.22205e+16, 0.879562
1, 1.92053e+16, 0.240313
0, 1.67467e+16, 1.2549
0, 7.92379e+16, 0.047954
0, 6.00598e+16, 0.880229
1, 3.74329e+16, 0.275207
0, 3.65359e+16, 1.32052
0, 7.75276e+16, 0.406031
0, 5.8095e+16, 1.29574
0, 3.09501e+16, 1.14426
0, 1.78538e+16, 1.36439
0, 3.01502e+16, 1.44246
0, 4.25587e+16, 0.8021
0, 9.02112e+16, 0.801371
1, 5.24661e+16, 0.100321
0, 6.0259e+16, 1.32373
0, 1.04412e+16, 1.56091
0, 9.10421e+16, 0.973584
0, 3.21384e+16, 1.28683
0, 9.64647e+16, 1.29419
0, 9.70374e+16, 0.900469
0, 4.15047e+16, 0.695259
0, 9.3884e+16, 0.590657
0, 6.19926e+16, 0.193345
0, 4.70509e+16, 0.486179
0, 6.86786e+16, 0.353043
1, 2.83547e+16, 0.199175
1, 9.49851e+15, 0.175314
1, 3.10584e+16, 0.438879
0, 6.07625e+16, 0.834087
1, 3.83909e+16, 0.124962
1, 7.18255e+15, 1.21857
0, 2.04497e+16, 1.31017
0, 5.75347e+16, 1.43721
0, 3.71276e+16, 0.668436
0, 4.58101e+16, 1.55384
0, 6.01124e+16, 0.757076
0, 7.40108e+16, 0.698471
0, 7.27375e+16, 0.5831
0, 5.6455e+16, 1.47575
0, 6.95007e+16, 1.43947
0, 9.54791e+16, 0.606603
1, 6.94826e+15, 1.49169
1, 1.6203e+16, 1.00922
0, 9.1652e+16, 0.373044
1, 2.38807e+16, 0.230279
0, 2.94427e+16, 1.32084
0, 3.87349e+16, 0.468489
0, 8.84419e+16, 0.344406
0, 6.88209e+15, 0.772385
0, 3.91458e+16, 0.922454
0, 7.88416e+16, 1.39127
0, 5.26441e+16, 0.337397
0, 9.64747e+16, 1.33189
0, 4.90277e+16, 1.52035
0, 4.6524e+16, 0.94984
0, 5.39732e+16, 0.328573
0, 6.95272e+16, 1.16378
0, 6.04751e+16, 1.31562
0, 8.54301e+16, 1.25422
1, 3.11984e+16, 0.469214
0, 9.9938e+16, 0.453362
1, 2.36449e+16, 0.0251417
0, 2.65422e+16, 1.41464
0, 9.54176e+16, 1.06591
0, 5.95279e+16, 0.950613
0, 2.31551e+16, 0.952786
0, 6.49125e+16, 0.0534569
1, 2.86289e+15, 0.639636
0, 7.77638e+16, 1.32352
1, 2.16453e+16, 0.284449
0, 8.1329e+16, 0.00457876
0, 9.66518e+16, 1.20338
1, 1.72948e+16, 0.824914
0, 7.40189e+16, 0.55133
1, 7.5333e+15, 0.700976
0, 6.79469e+16, 0.625753
0, 2.79753e+16, 1.47318
0, 5.79106e+16, 0.489122
0, 6.49074e+16, 0.193292
0, 2.68446e+16, 0.523533
0, 3.83428e+16, 0.493503
0, 8.59975e+16, 0.87579
0, 4.25045e+16, 0.826094
0, 3.49505e+16, 1.45513
0, 8.955e+16, 0.315038
0, 8.8179e+16, 0.996125
0, 5.57916e+15, 1.21836
0, 1.29073e+16, 0.71956
0, 2.16905e+16, 1.44659
0, 5.75483e+16, 0.950672
0, 7.27849e+16, 0.473656
1, 7.09364e+15, 1.08341
0, 7.25177e+16, 0.307146
0, 8.66917e+16, 1.03956
1, 4.58154e+16, 0.118719
0, 9.4591e+16, 0.482092
1, 9.57004e+16, 0.00201808
0, 9.9101e+16, 0.533618
1, 9.0719e+15, 0.616509
0, 6.22671e+16, 1.15078
0, 8.23159e+16, 0.926639
0, 6.40693e+16, 1.51044
0, 8.36326e+16, 0.656686
1, 1.52202e+16, 0.438024
0, 4.30261e+16, 0.834848
0, 7.44701e+16, 0.761398
1, 4.16719e+15, 0.814966
0, 3.81241e+16, 1.0001
1, 9.36064e+15, 0.835303
1, 7.12439e+16, 0.147111
0, 5.65456e+16, 1.43662
0, 3.14747e+16, 0.211767
0, 5.16005e+16, 1.11232
0, 9.88503e+16, 0.851705
0, 9.99277e+16, 0.303587
0, 9.12028e+16, 0.210279
1, 2.62419e+16, 0.125125
0, 9.46583e+15, 0.922638
0, 3.94005e+16, 1.34748
0, 9.72662e+16, 0.8178
1, 4.40232e+16, 0.0708323
0, 4.67492e+16, 1.49577
1, 2.76522e+16, 0.419953
1, 3.40113e+16, 0.437154
0, 5.41125e+16, 1.05449
0, 8.79838e+16, 0.338482
0, 6.27314e+15, 1.55944
0, 4.13908e+16, 0.715069
1, 1.77781e+16, 1.37777
0, 5.39289e+16, 1.04746
0, 7.19872e+16, 0.704682
0, 6.5687e+16, 1.03543
0, 5.24092e+16, 0.848889
0, 3.55295e+16, 0.463213
0, 8.11525e+16, 0.168769
0, 1.90573e+16, 1.37403
0, 8.01677e+16, 1.45752
0, 8.45962e+16, 0.287267
0, 8.94935e+16, 1.43738
1, 7.16166e+16, 0.121493
0, 4.64401e+16, 0.427582
0, 1.47383e+16, 1.45713
0, 4.88292e+16, 1.13764
0, 7.95985e+15, 0.74652
0, 4.00045e+16, 0.469407
0, 4.51166e+16, 1.101
1, 2.10444e+16, 0.158428
1, 2.30257e+16, 0.213616
0, 3.87729e+16, 1.39135
1, 2.87619e+15, 0.950185
0, 9.04472e+16, 1.27033
0, 8.07929e+16, 0.398565
0, 7.08963e+16, 1.11458
1, 4.24719e+15, 0.501971
0, 9.84227e+16, 0.0759108
1, 2.53014e+16, 0.0351207
0, 7.78751e+16, 0.174033
0, 2.586e+16, 0.786185
0, 7.40073e+16, 1.48704
0, 3.68825e+16, 1.54956
0, 1.42338e+16, 0.676776
0, 5.5794e+16, 0.669384
0, 8.50826e+16, 0.387831
1, 3.20922e+16, 0.71595
0, 3.37734e+16, 0.922825
0, 9.26938e+16, 1.36761
0, 4.27848e+16, 0.405974
0, 1.83505e+16, 1.2124
0, 1.88846e+16, 1.11458
1, 2.52407e+16, 0.932368
0, 4.32789e+16, 0.618663
0, 5.27902e+16, 1.23616
0, 3.21443e+16, 1.08937
0, 5.02761e+16, 0.79443
0, 7.46182e+16, 0.484618
1, 3.88327e+16, 0.393601
0, 6.57328e+16, 1.07675
0, 6.81846e+16, 1.05857
1, 3.91651e+16, 0.146064
0, 5.28216e+16, 1.46659
0, 6.84029e+16, 1.46201
1, 3.40783e+16, 0.416468
0, 7.61476e+16, 0.299847
1, 7.73843e+15, 0.4851
1, 5.62894e+16, 0.0768278
0, 5.76158e+16, 0.186196
0, 5.61623e+16, 0.276806
0, 3.9843e+16, 1.10412
0, 1.85625e+16, 1.29853
0, 5.6718e+16, 0.806041
0, 3.84635e+16, 1.00598
1, 2.93583e+16, 0.21425
0, 1.89401e+16, 0.529597
0, 6.88897e+16, 0.518754
0, 9.20567e+16, 1.15147
1, 1.65251e+16, 0.204953
1, 3.59622e+16, 0.895734
0, 9.64783e+15, 0.556825
0, 6.62869e+16, 1.56806
0, 7.19329e+16, 0.677649
0, 4.8429e+16, 0.947054
0, 9.58633e+16, 0.17743
0, 8.44633e+16, 1.00088
0, 7.14426e+16, 0.811854
0, 7.53164e+16, 1.41858
1, 9.58213e+15, 0.632369
0, 6.4292e+16, 0.666351
0, 2.81617e+16, 1.25822
0, 9.25716e+16, 0.487181
1, 1.27321e+16, 0.365737
0, 5.56737e+16, 0.275526
0, 5.898e+16, 0.885221
1, 1.89281e+16, 0.211553
1, 2.01471e+16, 0.442259
0, 4.64697e+16, 1.30615
1, 6.52747e+15, 0.128198
1, 3.51209e+15, 0.8367
0, 2.48803e+16, 0.830876
0, 9.73044e+16, 0.2106
0, 9.55742e+16, 0.95611
0, 2.30686e+16, 1.45166
0, 5.65637e+16, 1.19812
0, 9.93856e+16, 0.303088
0, 6.82162e+16, 0.94528
0, 7.94715e+16, 0.959111
0, 3.77911e+16, 1.32564
0, 9.3581e+16, 0.872974
0, 3.99266e+16, 1.15403
0, 6.08423e+16, 0.863725
0, 4.89433e+16, 0.544032
0, 7.07353e+16, 1.52356
0, 8.37435e+16, 0.576484
1, 5.81065e+15, 1.17882
1, 3.20648e+16, 0.0596922
0, 6.33252e+16, 0.197622
0, 3.69753e+16, 1.0252
0, 6.53214e+16, 1.35802
0, 8.23845e+16, 1.42101
1, 1.52214e+16, 0.0764529
1, 2.56643e+15, 0.983874
0, 8.19349e+16, 0.636371
1, 7.70498e+16, 0.0745858
1, 1.24087e+16, 0.385236
0, 9.24964e+16, 1.23836
0, 6.51672e+16, 1.08277
1, 1.80335e+16, 0.827939
0, 5.12813e+16, 0.815675
1, 1.25566e+16, 0.468107
1, 1.46081e+16, 0.677699
0, 5.28892e+16, 1.22006
0, 2.81433e+16, 1.4618
0, 6.00479e+16, 1.03953
1, 5.25722e+16, 0.0376301
1, 6.33053e+16, 0.109065
0, 5.18635e+16, 0.543764
0, 8.81202e+16, 0.765013
1, 1.35608e+16, 0.939212
0, 4.06426e+16, 1.18321
0, 7.27042e+16, 0.150216
1, 3.62295e+16, 0.092843
0, 7.94973e+16, 1.48812
0, 9.916e+16, 0.861541
0, 8.55089e+16, 1.02114
0, 8.53122e+16, 1.0909
0, 5.73019e+16, 0.833725
0, 8.23503e+16, 1.5003
0, 6.67183e+16, 1.07398
1, 2.45099e+16, 0.158361
0, 9.66536e+16, 0.568476
0, 6.94807e+16, 0.91333
0, 6.47701e+16, 0.948972
0, 9.35087e+16, 0.536202
0, 5.26909e+16, 0.529537
1, 8.18875e+16, 0.0247158
0, 2.31955e+16, 1.20388
0, 5.75686e+16, 1.16734
0, 9.51108e+16, 0.685361
0, 5.53115e+16, 0.951878
0, 7.37798e+16, 1.22003
0, 2.6587e+16, 0.724231
0, 8.35255e+16, 1.24458
0, 1.61057e+16, 1.16802
0, 8.60463e+15, 0.82812
0, 6.16418e+16, 0.493204
1, 8.03027e+15, 1.39145
0, 6.65303e+16, 0.258107
0, 8.24578e+16, 1.5335
1, 5.86341e+15, 1.2819
0, 4.49321e+16, 1.37062
0, 3.96302e+16, 0.662639
0, 9.14087e+16, 0.897441
0, 4.55711e+16, 1.53998
1, 1.44292e+16, 0.619218
1, 2.75315e+15, 1.21633
0, 1.64258e+16, 1.15366
1, 1.52591e+16, 0.176511
0, 7.46523e+16, 1.0239
0, 6.9994e+16, 1.35075
1, 2.79114e+15, 0.271201
1, 1.00608e+16, 1.48671
0, 8.65444e+16, 0.254376
0, 9.2503e+16, 0.70199
0, 6.41688e+16, 0.445131
1, 7.02147e+15, 0.992758
1, 1.11272e+16, 0.653341
0, 9.36361e+16, 0.604519
0, 3.80633e+16, 0.625214
1, 4.00727e+15, 1.32151
0, 8.75733e+16, 0.223998
0, 1.14362e+16, 1.37628
0, 8.98087e+16, 0.669326
1, 5.48248e+16, 0.252526
1, 5.34577e+16, 0.15114
0, 6.29761e+16, 0.084354
0, 6.61488e+15, 0.906019
0, 3.93441e+16, 1.16314
1, 6.66506e+15, 0.943354
0, 6.29906e+16, 1.562
0, 8.42806e+16, 0.596763
0, 3.32521e+16, 1.1877
1, 5.40056e+16, 0.0755923
0, 9.36435e+16, 1.39901
0, 9.99208e+16, 0.784399
1, 2.78391e+16, 0.865501
0, 6.10949e+16, 0.61113
0, 9.85257e+16, 0.747672
0, 9.36696e+16, 0.381769
1, 7.76229e+15, 1.43418
